Flight Index,Delay (seconds)
ZH9264,506
BK3044,0
HU7220,17715
CA2520,5601
FM9562,0
DZ6275,0
CZ5049,0
CN7128,0
CZ327,0
GJ8154,0
MF8089,0
MF8964,10978
MU5636,0
3U8006,0
KN5272,8680
MU5706,0
TV9820,0
SC4845,5708
CZ2736,4546
CZ5964,0
3U3322,0
HU7964,0
3U3244,0
EU2756,17506
MU2759,0
G54046,0
FM9070,0
HO1263,0
JD570T,0
MU5690,0
FD562,5188
MU6984,1238
HU7284,0
ZH8164,0
CA4412,0
3U8152,0
MU5580,0
ZH9867,0
MU6170,0
9C7346,0
MU5773,0
MU2350,0
EU2403,0
CZ3715,0
GX8980,0
9C8704,0
MU6268,0
ZH9050,0
EU2834,0
HU7620,2752
GX2050,0
CZ8731,0
CA1329,0
8L9606,0
EU2916,0
NS3300,0
CZ3991,0
FD573,0
ZH9315,0
KN5217,0
SC8088,0
KN2326,0
9C7193,0
3U3175,0
EU2961,0
CA1302,0
MU2362,14811
GY7108,0
MU9786,0
GY7110,0
DZ6244,15119
GJ8164,0
TR160,0
CZ3313,0
CZ3217,14302
HU6318,0
CZ3985,0
MU6264,0
KN5680,0
MU2300,0
CA1934,0
ZH9225,0
MU2864,0
CZ616R,0
GS7692,0
MU5816,0
CA2684,6102
9C6522,0
HO1518,0
DR6510,0
Y87510,0
MU6270,0
MF8220,0
SC4618,0
9C8846,0
9C8970,0
FM9456,0
CA8140,0
CZ3218,0
MU5292,4090
CZ8733,0
MF8986,0
QW6010,0
CZ8747,0
CA4528,0
OZ321,0
CA1510,0
MU9872,0
CA4372,0
MU2425,0
MU2268,9639
MU2842,0
9C8955,0
MU9204,0
MU6160,0
MU7057,0
ZH9724,0
PN6363,0
CA4542,0
CZ8889,0
CZ6935,0
9C8720,0
DR6560,0
MU2232,0
EU1972,13267
PN6224,0
MU9688,10743
CZ335S,0
MU5165,0
ZH9115,0
SC4720,0
HU7723,0
DR6554,0
DR5080,0
3U3268,0
CA1578,0
ZH9068,0
CA8928,0
CZ5550,0
MU2658,0
TV9856,0
SC7608,0
ZH9385,16530
SC4912,12819
CZ5356,0
CA1801,16044
MF8170,0
HO1254,0
FU6510,0
CA8186,0
CA1504,10500
9C8734,0
MU6310,0
KY3204,0
CA2902,0
MF8327,10047
HO2198,0
3U8216,16787
JD5182,0
HO1728,3709
HO1889,0
QW6132,0
MU2390,0
MU2140,0
MU5744,0
CZ6207,0
FM9079,0
CA4570,0
CZ8372,11934
KY3212,0
DR6528,0
AQ1112,0
CA8546,0
9C7370,0
MU6652,0
HO1358,5685
HO1017,0
GS7621,0
FU6662,0
MU5622,0
FM9080,0
HO2002,0
9H8338,0
CZ672,0
BK2788,0
9C6896,8708
9C8634,0
CA1739,3575
A67108,0
CA1112,0
QW6056,11595
ZH9850,0
MU6928,0
MU2290,0
ZH9769,0
MU2755,0
G54532,0
9C6134,0
AQ1381,0
MU7621,0
A67128,0
KY8266,11828
KN5910,16851
CZ3369,0
CA9677,0
MU2788,0
PN6205,0
CZ5182,10842
SC4738,0
QW9776,0
CZ6798,0
KE854,0
CZ6335,0
CZ8853,0
JD432,0
GS6516,0
CZ2892,0
PN6279,0
CZ3726,0
8L9860,0
HO1622,11071
JD5220,0
MF8302,0
GS656T,0
8L9961,0
G54162,0
UQ2509,0
HO1738,0
CZ6386,0
HU7896,0
KN5968,0
FM9364,0
CZ5186,0
NX257,0
GJ8068,0
FM9555,0
ZH8241,2719
CA4210,0
MF8497,0
EU1819,0
CA1622,205
CA1648,0
PN6376,10054
CZ2618,0
ZH9598,0
DZ6218,0
HU7430,0
MU6168,0
JD5628,3792
SC2175,0
QW6014,0
DR6558,182
MF8822,0
MU9992,0
JD5935,0
MU6586,0
MU6468,0
FM9428,0
NS3330,0
G54364,0
MU725,0
FM9520,0
MU6311,0
MU5988,0
CA479,0
ZH8990,0
CZ3671,7277
CZ3830,0
CA1601,0
CZ5110,0
CZ3793,0
RY8984,0
CA1552,0
MU552,0
JD5164,16885
HX108,0
G54462,0
HO1704,0
CZ3610,0
MU5710,0
MF8308,7157
SC7652,0
ZH8238,0
KY3052,0
CA1236,0
KY8288,0
HU7644,0
FM9406,6559
HO1912,0
CZ6918,0
CZ3940,0
MF8036,0
MF8062,0
MU6649,265
FD470,0
MF8589,0
CZ3195,0
MU6688,0
3U8182,0
3U8878,0
QW9875,0
CZ8811,0
CA1615,0
HO1637,0
HU7715,0
UQ3508,0
FU6690,0
FM9500,0
CZ6454,0
CZ3504,0
CZ3114,0
EY868,0
CZ8619,0
AK103,0
CZ5916,5071
MU5719,0
FU6508,0
CZ8860,0
GX8854,0
MU9027,0
KY8246,0
MU5722,0
GJ8872,0
G54816,0
CA8364,0
MU6590,0
9C6482,0
KN6698,0
HO1030,0
SC4656,0
CZ3601,15360
CA8601,0
MU6686,0
MU5603,0
CZ3774,0
SC2239,0
GS7618,0
TV9906,0
CA1456,0
FM9319,0
9C7027,0
CA2582,5956
HU7816,0
MU2264,0
MU6124,0
GS7939,0
CA1496,0
DD3140,0
8L9870,0
GS6640,0
CZ8740,0
MU2124,0
ZH9675,0
NS3336,0
3U3886,0
AK1394,0
CA8132,0
SC7684,0
MF8276,0
G54210,0
PN6234,0
KY3001,0
TV9922,0
ZH9930,0
PN6239,0
MU5293,0
SC8738,0
CZ8298,0
CA8550,0
JD5882,0
HU7688,0
MF8546,0
MU2494,0
MU2544,0
CA4336,0
UQ2514,0
MF8282,0
9C6857,0
KN5530,0
LT4302,0
MF8553,0
8L9572,0
CA1124,0
MU6594,0
CZ6411,0
9C6790,0
G54056,0
CA805,0
9C7021,0
EU2208,1816
SC2320,0
GS7863,0
UQ2554,0
HO1668,0
FM9136,0
MU5630,0
JD5854,0
9C6472,0
CZ6202,0
ZH9652,18294
CZ3908,0
MU6784,0
MU5023,920
HO1174,0
MU6144,0
9C8870,11937
HO1042,0
W577,0
PN6347,0
CZ674,0
9C8980,0
EU2214,0
ZH8540,0
CZ5522,0
3U8964,0
SC1161,0
MU5599,0
CZ840X,0
Y87520,0
MU7601,0
SL900,0
MF8902,0
CA1821,0
KN5230,0
ZH9953,0
8L9503,0
CA1729,0
MU6863,0
MU6424,0
MU5559,1325
SC4840,0
CZ5843,0
MU7723,0
ZH9986,0
3U8106,0
MU5582,0
JD5296,0
GJ8588,0
MF8120,2176
ZH9709,0
HO1128,0
MF8103,0
MU9906,0
MU5976,0
HU7104,0
CA1356,4889
CA906,0
CA1756,0
3U8986,0
CZ6508,0
ZH9445,0
MU6600,0
CZ3450,6515
CZ6398,0
SC8778,0
MU5751,0
CA8512,0
CZ6737,0
Y87506,0
JR1590,13617
8L9820,0
JD5112,16379
CZ660,3773
9H8470,1586
CA1730,0
CZ3897,0
CA1746,5157
3U8768,15084
CA1240,0
ZH9918,0
HZ5457,3773
9C7620,0
9C8932,0
CZ3226,3693
CZ2608,0
GX8805,5921
9C6257,1045
CZ5146,0
ZH9448,0
MU6185,0
CZ6792,0
ZH8186,0
MU2526,0
3U3440,0
FM9383,0
HO2012,0
8L9536,6306
MU5244,0
GJ8866,0
9C7387,0
HO1338,0
9C6174,0
8L9529,0
CZ8424,0
CZ2834,0
CA2679,9242
HU7418,0
MF8242,744
CZ6389,0
ZH9870,0
EU1995,0
MF8438,11047
HU7352,0
CZ6304,0
CZ5944,0
HO1110,9395
MU547,0
CA4334,6345
CZ5684,0
9C6401,0
CZ308,0
FU6718,0
EU2792,0
MU7733,40
CZ3862,0
MU9616,0
MF8067,0
HU6002,0
MU6163,16271
MF8072,0
MU2938,0
MU5619,0
9C7650,0
CZ8914,6250
CZ6102,0
QW9790,0
3U3113,0
3U6710,0
8L9648,0
3U6727,0
ZH8448,0
ZH9435,2455
CA1118,0
CA1904,0
CA1682,15789
CZ5138,0
MU780,0
8L9856,0
CZ618,0
FU6626,0
CZ6486,0
HU7616,2015
AQ1006,0
GJ8926,0
CZ8928,13965
G52722,0
CZ3546,7477
CZ371,9220
MU5715,0
CZ3648,0
CA2664,10467
MU7718,0
CZ2855,0
SC8802,0
DR5322,0
HX170,0
MU6387,0
GS6501,0
ZH9430,0
ZH9397,0
MF8531,11900
CZ3708,0
CA1636,0
CZ3598,0
CZ6966,0
3U3330,0
HU7410,0
GJ8696,0
9H8304,0
HU7337,14510
9H8330,0
AQ1150,0
HO2236,0
HO1076,0
ZH9817,0
3U8749,0
CZ302,0
ZH8966,0
MU2762,8228
CZ6788,0
CA1845,1445
9H8344,0
CZ2858,0
CZ6736,0
EU2960,0
SC8004,873
KY8208,0
SC4742,0
3U6688,0
GX8883,0
QW9882,0
MF8762,0
CA1338,0
RY8892,0
MU5245,0
MU6434,430
MU6017,0
CA4514,0
SC2106,0
CA1346,0
MU9936,998
HU7126,0
CZ5368,11230
HU7246,0
3U3168,0
CA4009,0
JD5796,14842
MU5796,1765
MU6994,0
ZH9630,0
SC8852,1566
CA4268,0
HU7265,0
JD360,0
ZH8520,0
HU7340,0
CA2541,0
DD3137,0
MU714,6440
ZH9110,14257
3U8834,0
CZ6924,0
CA1598,0
MU5661,0
BK3294,0
GS6532,0
A67144,0
CZ8458,3948
MU2711,0
TR106,0
HU7134,0
MF8608,0
FM9529,0
CA1262,0
CA1816,0
CA8213,0
9C8550,0
MF8069,0
ZH8372,0
FM835,0
CZ8935,0
FM9374,11574
CZ3329,0
MU2836,0
HO1198,0
CZ6787,0
AF111,0
CZ3748,8716
GX8880,0
ZH9410,0
SV887,0
MU2761,0
CA8640,0
MU2126,0
3U8833,0
CZ8963,15913
HU7217,0
MU5618,8267
MU9962,8607
MU740,0
HU7822,0
HO1934,0
SC8708,8832
ZH9958,0
CZ3769,0
MU2854,0
NH967,0
GS6462,0
VN469,0
AQ1120,0
MU5919,0
CA9678,9752
ZH9922,0
HU7672,0
GX8972,0
SC2140,0
HO1363,0
CA9624,0
HU7538,0
CZ3960,0
JD5842,15179
CZ8261,0
CA1736,0
SC2274,0
KY3092,0
HO1094,0
MU2896,0
FM9323,0
GY7266,0
3U8772,7087
G54706,0
8L9886,0
G54161,0
3U8168,0
LT6660,0
VZ3549,0
CA1930,0
3U8264,0
CA2586,0
CZ3383,0
QW9870,0
SC4856,0
SL961,0
8L9987,0
GJ8698,14616
5J289,0
MU6824,8654
MU6126,0
SC8772,0
CZ6038,0
CA1918,0
TV9860,15311
MU5492,15097
HU7576,0
HU7129,0
IJ1,0
GJ8854,1799
CZ6777,0
HO2040,0
MF8048,0
HU7204,0
3U6960,0
CA715,0
MU5696,0
DR6508,0
MU5326,0
CZ3588,0
CZ5996,12103
EU1848,0
SL8811,0
GS6456,0
DZ6338,0
GJ8983,0
SC2158,0
GJ8674,0
EU2745,3668
3U8020,14563
DZ6300,0
GS7632,0
UQ3544,0
MU2974,0
AQ1603,0
9C8532,0
FU6666,0
MF8468,0
DR5090,0
UQ3554,0
CZ6226,0
CZ5068,0
HU7241,0
MU5176,3940
CZ3620,0
HO1796,0
EU2228,0
PN6329,0
CZ6766,0
JD5976,0
MF8739,0
KN2376,0
SC2129,0
CA1326,5654
PN6280,841
HU7666,0
HU7460,15542
ZH8512,0
HU7409,0
CA8316,0
3U8248,0
HO1630,0
HU7774,0
HU7361,0
ZH8515,0
CA2634,0
3U3918,0
HU7389,0
KN5626,0
HU7067,0
MF8046,0
G54048,0
GS6402,0
9C6154,0
MF8390,0
CZ5853,0
CZ5162,0
CA8626,0
SC2250,0
G54038,0
GS6562,0
CZ5864,0
HO1690,0
SC4708,0
GK35,0
MU2418,0
QW9826,2897
MU9756,0
MU2540,0
MF803,0
CA1784,18082
QW6048,0
MF801,0
JD5532,0
8L9924,0
CX989,0
MU2817,0
SC4758,0
DZ6342,0
CA2658,15081
9C7002,0
8L9872,0
3U6407,0
RY8940,0
BK2898,0
CZ3974,0
SC7950,0
MF8333,0
ZH9888,0
GS7572,0
3U8062,0
CA426,0
MU6546,0
HO1264,0
CA8644,0
GS7456,14845
MU5772,0
9C8528,0
AQ1130,0
HU7367,0
CZ6716,0
CZ3395,0
FU6534,0
GJ8736,0
MU5905,0
CZ3234,0
CA4006,0
MU7719,0
MF8122,0
GJ8084,7274
9C7550,0
ZH9772,0
MF8869,0
CZ5954,0
ZH8604,14283
HU7580,8471
MU6330,0
MM79,0
CZ3079,0
CA2926,0
NS3250,0
KN5620,722
KN5606,0
CZ2668,9827
JD366,3701
PN6262,0
3U8764,0
RY8916,0
CA2518,0
CA1444,0
CZ3924,0
GX8866,0
UQ3562,0
9C8568,0
G54012,0
CZ2880,6990
CZ6662,0
ZH9806,0
GS7584,6113
GS7566,0
9C7326,8339
MU2416,0
KN5508,0
NS3246,0
G54364,0
NS3226,0
G54020,0
MU2349,0
3U8785,0
ZH8955,0
CZ3832,0
HU7634,0
LT6614,0
SC8813,0
AQ1129,0
CZ3428,0
CA2766,0
JD5317,0
DZ6276,0
9C7670,0
CN7140,0
MU6828,0
VZ3605,0
PN6227,0
HU7827,0
FM9299,16901
HU7628,8476
QW9902,0
HO1569,0
HU7210,0
FM9446,17728
CA8654,0
CZ8915,0
HU7256,0
ZH9313,0
SC4756,0
MU2709,2608
RY8934,0
RY8918,0
CA1408,0
CZ6847,7421
CA4017,0
CA8614,0
CZ2826,0
GS7714,0
CZ3490,0
MU9923,0
AQ1111,0
9C6107,0
8L9972,0
3U6626,0
ZH8288,0
CZ5794,0
HO1356,0
8L9889,0
MU5484,0
MF8738,0
MU6730,0
MU750,0
HO1920,11150
G52842,0
EY862,0
HU7114,0
CA9652,4067
GX8894,0
MF8984,0
9C8900,0
HO1286,15655
MU9695,0
GJ6095,0
G52720,0
RY8882,0
AQ1604,3715
PN6302,2575
9C7140,0
CA1366,0
9H8372,0
MU5760,0
CZ6756,0
3U8052,0
PN6353,0
JD5705,0
GS7840,0
SC8894,0
VN475,0
GJ8940,8516
MU5568,0
QW9780,0
ZH9696,0
HO1220,811
GJ869D,0
SC2128,0
GX8838,0
CA2708,17378
MF8966,0
KN2676,0
HU7897,12331
MU2380,0
KY3008,0
CZ6372,0
CA1358,0
MF8424,0
PN6438,0
AQ1170,0
CA8526,0
MU5075,0
ZH9526,0
MU5386,0
CZ6809,0
CZ3714,0
G52828,0
ZH9171,0
BK2735,0
CA4034,0
HU7684,0
MU5954,14765
9C6836,0
ZH9306,0
MU5283,0
HU7130,0
ZH9952,0
3U6625,0
9C8802,4287
MF8266,0
9C7022,0
G54618,0
ZH9308,0
HU6142,0
GS7905,6039
GX8963,0
CA4360,0
KY8286,0
8L9734,10944
EU2220,0
MU9032,0
ZH9464,0
JD5132,13942
FM841,0
CZ8561,0
CZ3850,0
CA8146,0
CZ6874,0
9C8864,0
CZ5337,0
SC4796,0
9C8626,0
MU5274,0
CZ6974,0
CZ5788,0
GJ8882,0
3U8061,0
CZ3993,5795
MU5450,0
CA8570,0
HO1684,16494
VZ3579,0
GX8884,0
KN5936,0
CZ6416,0
3U8844,0
AF382,17591
CZ8629,15551
MF8332,0
FU6594,0
9H8362,0
CZ6281,0
CZ3896,0
CZ8558,0
AQ1510,11742
RW6019,0
CZ2628,0
PN6246,8952
MU2386,0
TV9828,0
CA2732,0
JD5308,0
CZ6926,0
CZ8892,0
MU710,3634
CA4358,0
3U6762,17326
MU2948,0
GJ8012,0
SC4620,0
GS7864,0
MF8516,0
HU7865,0
SC7632,0
9C7464,0
CZ2752,0
CZ8975,0
HU7034,0
CZ3996,0
CZ3294,0
GX8830,0
9C8994,0
GX2016,0
SC2286,18267
GX8878,0
MU6002,0
MU2420,0
MF859,0
CZ3662,0
MU2786,0
BK2734,0
CZ3399,14065
CZ3165,0
9H8322,0
MU2882,0
JD5321,0
MU5268,0
CZ6308,0
HU6136,0
CZ6632,4585
CZ3486,0
LH726,0
DZ6346,0
HO1068,0
SC1190,0
8L9940,0
HU7057,0
9C6540,0
AQ1348,0
MU897,0
EU2719,0
KR9738,14365
CA9654,0
9C6685,0
MU6028,0
CZ6550,0
3U3460,0
8L9696,0
AK124,0
CA978,0
HU7734,0
FM9455,0
GJ8060,0
9C7420,0
VZ3720,0
GS6566,0
G54432,0
CZ5920,17789
CA9710,2204
SC7645,0
MU5740,0
ZH8852,0
MU5950,10779
MU6190,0
Y87578,0
FD569,0
HU7746,0
GJ8944,0
QW6246,0
G54326,0
CZ5151,0
CZ8772,0
MU7744,0
SC8880,0
MF8060,0
AQ1174,0
GJ8568,3402
MU6581,0
ZH9936,0
JD5913,0
ZH9899,0
CA9642,0
LT4391,0
CA1931,0
MU2803,0
CZ3806,0
ZH8998,0
JD5588,0
CZ6419,0
PN6236,0
AQ1141,0
MU5521,0
9C6224,0
3U8786,0
MU5548,0
CA4598,7125
CZ5150,0
MF8078,0
CZ6024,10502
BG366,0
MU2254,0
HO1247,14958
G52764,0
CA1858,0
SC4738,0
TK73,0
BS325,0
MU5541,0
CA4367,0
SC2116,0
Y87512,0
MF8230,0
CZ3780,0
VZ3681,0
ZH8242,0
JD5270,0
CZ6780,0
MU9985,0
W586,0
TR123,0
MU211,14726
HU7024,0
RY8933,0
JD5322,0
MU2240,0
G52666,0
JD5724,0
CZ3990,0
ZH9021,0
DZ6266,0
SC8734,0
9C8929,6675
CZ6578,0
8L9627,0
JD5908,0
VZ3525,0
CZ3343,0
HU7188,0
CZ6747,3693
PN6254,0
GJ8996,0
ZH9011,0
TR189,0
8L9890,0
LT4392,0
CZ6592,0
SC7934,0
TV9826,0
MU7732,0
DR6533,18253
CZ6574,0
PN6214,0
JD5301,3832
JD5158,7537
CA1732,0
PN6362,2065
CZ6972,0
AQ1042,0
CZ872S,0
CZ8317,976
Y87534,0
ZH8563,0
CZ8801,0
MU7724,0
BK3134,0
CA562,0
GS7868,0
CZ5163,2739
MU5576,0
MU7714,0
CA2680,0
G54118,2022
JD5696,0
SC7933,0
CZ6742,0
GJ8256,0
HU7216,0
HU7716,0
MU9708,16722
MU2830,0
GS7865,0
ZH9962,0
GS7665,0
MU6430,0
GS6527,0
Y87532,10317
G54188,0
CZ6296,0
HU7532,0
JD5618,0
PN6442,0
SL921,6506
DZ6248,0
CZ6880,0
CZ5152,0
HU7766,0
CZ8620,0
SC2382,9140
CZ3894,0
CZ3287,0
8L9836,0
HO1606,0
MU2956,640
CZ6160,0
HU7750,14183
CZ8579,0
SC4776,0
PN6312,0
GX8932,427
PN6230,0
PN6548,0
CZ3736,0
MU2465,0
MU543,0
MU5242,0
AQ1036,0
G54242,0
MU2304,0
DZ6268,14647
HU7088,0
HU7760,8810
MU6936,0
3U8012,0
MU2407,0
AQ1124,6378
Y87538,0
CA8656,0
MU5180,0
FU6654,17507
HO1370,0
PN6330,0
CZ5613,0
A67150,0
LT1314,0
ZH9728,7670
CZ2868,0
GS6455,0
CZ6498,0
JD5766,0
MU6752,17338
MU2348,0
Y87530,0
CZ6749,0
AQ1265,0
HU7776,0
JR1626,0
CZ6089,0
MF8350,0
HO1326,0
CA4316,14892
HU7002,0
ZH9316,7757
AF381,2850
KR964,11747
GJ8584,0
CZ5083,0
GY7150,0
MU9696,0
A67228,0
GS7930,0
CZ6794,0
HU6130,191
MU6374,0
CZ6846,0
CZ3628,0
GY7238,0
8L9622,0
SC2168,0
GJ8073,0
SC7651,0
MU2528,0
AK2139,15946
EK307,0
8L9512,0
ZH9340,0
CA1910,9725
MU5984,0
CZ3035,0
8L9530,17754
SC8435,0
KR929,0
MU284,0
MU2178,0
JD5130,0
CA1448,0
JD5956,0
MU9990,0
MR801,0
CZ3815,15647
MU7730,0
HU7022,0
GX8916,0
CZ344,0
CZ3942,0
MU6854,0
ET685,0
MU2752,0
JD5162,0
GS6528,18138
HU7740,0
G54230,0
CA2882,0
JD5318,0
SC7630,0
CA8592,0
PN6266,4637
TV9990,12031
JD5252,0
AQ1106,591
CA4582,0
MF8620,13084
FU6622,0
JR1510,0
CA970,0
ZH8364,0
FD592,5625
GS7538,0
FD541,15401
NZ289,0
ZH8023,0
ZH8550,0
CA1684,0
HU7064,0
MU2952,0
MU9621,0
MU5070,15908
JD533Z,0
MU7716,0
PN6260,0
ZH9985,0
MU2434,0
MU5232,0
MU5669,0
CZ3585,13752
MU6798,17768
HU7397,0
PN6558,0
JD5806,0
CA4304,0
GS7866,11515
CZ3254,0
TK27,0
PN6252,0
EU2752,3806
PN6348,0
JD5706,0
VN491,0
UQ3558,0
CZ3068,0
5J269,2823
EK303,0
5J5226,0
8L9732,0
JD5610,11885
ZH9920,0
CA4342,0
BL6907,0
D7332,4461
CA1812,0
BK3108,2322
EU2212,0
CA1782,0
UQ3556,0
CZ8208,15855
HU7456,0
CZ5929,0
3U3660,0
CZ3952,16520
HU7112,0
HU7758,0
JD5761,0
MU566,0
8L9976,0
MU6956,0
CZ6784,0
MU2582,0
MU7734,0
CA1798,0
DZ6219,0
HO1243,0
HU7398,0
G54286,0
VJ3901,0
3U3308,0
BK2863,2886
PN6206,0
PN6457,0
QW9778,0
MU2563,15536
EU2712,0
AQ1372,0
GJ8859,0
HU7356,0
FM858,0
3U3210,0
JD5911,10888
CZ8254,11527
PN6273,0
G52674,0
GS6600,0
CZ3920,0
HU7027,9724
8L9511,0
SC2148,0
9C7026,0
HU7757,0
JD5946,0
MU5254,0
MU5444,0
JD5966,0
KY8350,0
UA890,0
CA4568,8945
MU6992,0
MU2527,0
HU7096,0
8L9962,0
SQ843,0
JD5577,0
CA8366,0
GX8865,0
CZ2832,0
GS6482,0
CZ8489,0
MU6668,0
AK1522,0
AQ1145,0
QR871,0
MF873,0
8L9506,0
UQ2592,0
MU6276,0
CZ2874,0
MU2904,0
PN6264,0
ZH9872,14559
D7327,0
CZ3926,0
HU7510,0
CZ3956,0
CZ6920,0
HU7309,13011
CZ2885,0
SC1164,0
EU2214,0
JD5626,1114
GS7662,0
CZ3698,0
HU7005,0
MU9536,16167
G54210,0
ZH9324,0
MS959,3333
CA4353,0
HU7749,2730
9H8382,0
CZ3353,0
BK2714,0
SC4968,0
MU9768,0
ZH9646,0
HU7036,9664
CZ6870,0
PN6434,0
CZ6236,0
CZ392,0
PN6240,0
KY8284,0
MU706,0
CZ306,0
MU6532,0
CZ3440,0
ZH9982,0
HU7703,0
MU6707,0
CZ317,0
MF8086,0
MF851,0
9H8312,0
MF8295,0
ZH9389,0
PN6458,0
GJ8583,0
HU7227,0
CA1916,0
DR653W,13686
CZ6990,0
GJ6016,0
HU7191,10469
CZ3548,7031
AQ1557,0
SC8401,0
9C6326,0
A67147,0
GX8959,0
CA1920,0
MU9724,0
KN5331,0
MU6972,0
SC4762,0
CA1805,0
MU2225,16132
8L9810,14514
8L9826,0
GJ8915,0
MU2151,0
HU7333,0
FM801,0
MF8715,0
3U3415,0
CA171,0
NS3211,7556
GS786A,0
PN6526,0
CZ5129,12867
BK3015,0
ZH9131,0
9C6305,0
3U8941,0
MU6385,0
CZ8445,0
FU6531,0
ZH9352,9090
ZH8567,0
GJ8853,0
8L9629,0
MU2826,0
8L9569,0
CZ5365,0
MU2313,0
CZ8735,17785
MU2827,0
CA2733,0
GX2035,7254
CZ8250,0
9C8816,0
3U6901,0
FD582,0
FM9242,0
3U3307,0
HU7821,0
KE2201,0
3U8633,0
TV9815,0
CZ3175,11840
CZ8850,0
CZ6955,13354
BK3115,0
EU1948,0
PN6406,0
ZH9626,0
CZ6911,0
CA4137,0
CX368,0
GS7889,0
MU2123,17915
MU5129,0
SC1151,0
CZ6985,0
MU9884,0
CA8953,0
CZ8211,0
SC4788,0
NS8019,0
MU5276,7137
GS7425,0
HU7704,0
CA1289,0
ZH9522,0
MU9749,0
MU5265,0
CZ3933,0
ZH9634,16081
3U6431,0
CZ6145,0
A67185,0
CA401,0
MU2940,5265
HO1097,0
G54675,0
TV9915,6963
GJ8121,0
HU7853,0
3U6771,12817
HX305,0
9H8374,17604
AE968,0
CZ3000,0
DZ6213,0
MU6612,0
CZ6933,0
RY8865,0
3U3329,0
FM9229,0
CA921,0
ZH8308,499
MU6981,0
DR6520,1305
CZ6255,0
MU6131,0
CZ5953,0
GJ8782,8004
3U8968,17727
CA4101,0
PN6557,0
ZH8973,0
HX308,3822
MF8420,12864
SC4853,0
GJ8810,0
MU9878,0
QW6135,10961
CZ6946,0
MU5514,0
A67127,0
CZ8355,0
CA2506,0
3U8920,0
HU7033,0
MU6651,0
GJ8899,0
CZ8971,0
CZ6569,13877
AQ1362,0
G54041,0
CZ8847,0
GY7263,0
CA4371,0
MU5207,0
JD5127,0
BK2957,4635
HU7803,0
HU7618,0
MF833R,0
MU6579,0
GJ8217,0
CA155,0
CA4362,0
CZ8693,14579
KN5851,11280
CZ3072,0
NH934,0
FM9222,0
3U6421,6194
UQ3505,0
MU5885,0
3U3406,5600
MU6493,17184
TG668,0
9H8431,0
ZH9571,0
FM9528,0
MU5616,0
ZH9546,0
JD5885,0
EU1824,0
MF8125,0
CA8961,0
MU2339,0
9C6173,0
MU5699,10254
FM9246,0
HO1121,0
CA2647,0
CZ8959,0
CA1880,0
BX337,0
KY8213,0
ZH9839,0
MU5803,0
ZH8979,0
CZ6748,0
MF8478,0
9C6320,0
CA925,0
CZ8632,0
MU2033,12302
MU2103,0
CA759,0
CZ6785,0
PN6532,0
G54445,0
NX20,0
KY8302,0
CA2627,0
MU5593,0
DR6583,0
MU6186,0
EU2783,15622
EU1869,0
CA1854,18061
FU6525,0
TV6010,0
KN5238,7492
CZ8901,5095
9H8455,2905
MU6339,0
CA1602,0
QW9799,0
9C7039,0
MU5774,17199
CZ8955,0
GY7113,11793
CZ3717,0
CZ5721,0
CZ3791,0
SC8819,0
CZ3703,0
3U8905,0
ZH9653,6811
KE811,0
FM9111,0
3U3054,0
TV9881,4299
ZH8555,14382
CZ8513,0
CA4395,0
CA2730,3382
KN5667,0
MU5795,0
MU567,4280
MU6479,0
HU7752,0
CZ8954,0
8L9525,0
3U6967,0
MU6790,1882
9C6423,0
3U8639,0
ZH9257,0
ZH9707,0
MU293,0
MU730,0
GJ8564,0
G54935,17605
BK2993,0
CZ3975,0
CA1923,0
GJ8975,0
MU5221,0
SC4704,2425
CZ6489,0
LT4301,0
ZH8968,0
G54701,0
MU2523,0
SC1162,0
CZ3509,0
CA4379,955
JD419,0
3U8071,0
CZ8757,0
DZ6384,0
A67775,12684
FM9127,0
8L9607,0
CZ3459,6652
HU7247,0
CZ6959,0
AQ1169,1830
KN2267,0
MU5943,0
CZ681,0
CZ6693,0
CX365,0
CZ3682,0
MU515,0
CA1817,0
HU7269,0
HX236,0
9C8887,0
CA8320,0
HU7030,16781
GJ8890,0
CZ6555,0
9C6445,9402
CA1450,0
CA4478,0
CA4408,0
CZ6929,14138
NS3241,0
CZ5803,0
CZ6505,0
G52875,0
CA2668,0
9C6732,0
ZH9503,0
3U3957,0
CZ3069,0
MU2884,0
KN5705,0
CZ3436,0
NH923,0
GS7475,0
CZ3156,0
CA1841,4812
CA2618,0
9C8715,0
CA2921,0
HU7596,0
CZ3319,0
CZ3099,0
MU5104,0
HO1625,0
MU5883,0
SJ1184,16865
CZ3738,0
FM875,0
CA8361,0
QW9845,0
KN5525,0
CZ8225,0
MU5189,0
PN6547,0
CZ8721,0
MU2259,0
CA2605,7867
CZ6295,0
DZ6378,0
TV9823,0
CZ6444,0
3U8156,0
CA111,0
CA8237,0
AQ1023,0
3U6696,0
SC4724,0
QW6051,0
CA4184,0
ZH9156,0
ZH9683,0
SC4967,0
GJ8297,0
CA1110,0
3U6851,0
CA1214,0
HU7883,0
9C6360,0
DZ6251,0
CZ5827,7893
G54273,11987
CA1489,0
MU9188,0
DZ6369,0
HU7018,0
CA8354,0
3U8608,0
CA4221,0
CZ3553,0
FM9264,0
GS6631,0
GJ8225,0
MU2211,0
KY3215,0
SC8732,0
8L9675,0
ZH8741,0
9C8851,0
CA139,0
MU5150,0
MF8127,0
